Index,SMILES,ST Gap,HL Gap,S1,T1
1229,O=C1NC(=O)c2c(C#Cn3c4ccccc4c4ccncc43)cccc21,0.375,3.38373759,2.911,2.536
1230,CS(=O)(=O)c1ccc(C#Cn2c3ccccc3c3ccncc32)cc1,0.8637,4.139670282,3.6941,2.8304
1231,C(#Cn1c2ccccc2c2ccncc21)c1ccc(-c2cnccn2)cc1,0.8554,3.727145458,3.3901,2.5347
1232,C(#Cn1c2ccccc2c2ccncc21)c1ccc(-c2ccccn2)nc1,0.9183,3.85313424,3.4896,2.5713
1233,O=C1C=CC(=O)c2c(C#Cn3c4ccccc4c4ccncc43)cccc21,0.3438,2.53338134,2.1228,1.779
1234,C(#Cn1c2ccccc2c2ccncc21)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.9395,3.981844162,3.5907,2.6512
1235,C(#Cn1c2ccccc2c2ccncc21)c1cncc2c1-c1ccncc1[SiH2:2]2,0.5529,3.724968546,3.2124,2.6595
1236,C(#Cn1c2ccccc2c2cnccc21)c1cnoc1,0.9093,4.866486776,4.1352,3.2259
1237,FC(F)(F)C#Cn1c2ccccc2c2cnccc21,1.1072,4.991387102,4.3263,3.2191
1238,N#Cc1ccc(C#Cn2c3ccccc3c3cnccc32)cc1,1.0379,4.041709242,3.715,2.6771
1239,Fc1ccc(C#Cn2c3ccccc3c3cnccc32)c(F)c1F,0.9869,4.482533922,3.979,2.9921
1240,O=c1cc[nH]c2cc(C#Cn3c4ccccc4c4cnccc43)ccc12,0.7008,4.208787238,3.5691,2.8683
1241,CS(=O)(=O)c1ccc(C#Cn2c3ccccc3c3cnccc32)cc1,0.9751,4.230284244,3.8353,2.8602
1242,C(#Cn1c2ccccc2c2cnccc21)c1ccc2c(c1)[nH]c1ccncc12,0.9847,4.090961876,3.7109,2.7262
1243,C(#Cn1c2ccccc2c2cnccc21)c1ccc2c(c1)[nH]c1ncccc12,0.9689,3.984837416,3.6324,2.6635
1244,C(#Cn1c2ccccc2c2cnccc21)c1cccc2c1cnc1ccccc12,0.9681,3.915176232,3.4494,2.4813
1245,C(#Cn1c2ccccc2c2cnccc21)c1ccnc2c1ccc1cccnc12,1.018,4.008783448,3.5639,2.5459
1246,C(#Cn1c2ccccc2c2cnccc21)c1cnc2c(c1)[SiH2:2]c1cccnc1-2,0.948,3.855583266,3.4965,2.5485
1247,O=[SH](=O)C#Cc1ccc2c(c1)oc1ncccc12,1.3396,4.366341244,4.0983,2.7587
1248,N#Cc1ccc(C#Cc2ccc3c(c2)oc2ncccc23)cc1,1.1538,3.758982796,3.505,2.3512
1249,C(#Cc1ccc2c(c1)oc1ncccc12)c1ccc2c(c1)[nH]c1cnccc12,1.0378,3.69802926,3.4036,2.3658
1250,C(#Cc1cncc2c1-c1ccncc1[SiH2:2]2)c1ccc2c(c1)oc1ncccc12,0.978,3.727417572,3.3549,2.3769
1251,C(#Cn1c2ccncc2c2cnccc21)c1cncs1,0.8971,4.662129162,3.7743,2.8772
1252,C(#Cn1c2ccncc2c2cnccc21)c1nncs1,1.1227,4.432192832,4.0079,2.8852
1253,C(#Cn1c2ccncc2c2cnccc21)c1cccc2ocnc12,1.1103,4.32389146,3.9187,2.8084
1254,C(#Cn1c2ccncc2c2cnccc21)c1cnc2cnccc2c1,1.1255,4.025654516,3.6667,2.5412
1255,C(#Cn1c2ccncc2c2cnccc21)c1ccnc2ccncc12,1.1624,4.003341168,3.6327,2.4703
1256,N#Cc1cc(C#N)c(C#Cn2c3ccncc3c3cnccc32)c(C#N)c1,0.921,3.643062232,3.3076,2.3866
1257,C(#Cn1c2ccncc2c2cnccc21)c1c2ccoc2cc2ccoc12,1.2404,3.990279696,3.6804,2.44
1258,C(#Cn1c2ccncc2c2cnccc21)c1ccc2c(c1)[nH]c1ccncc12,1.0332,4.179126812,3.7863,2.7531
1259,FC(F)(F)C#CN(c1ccccc1)c1ccccc1,1.028,5.136968092,4.4634,3.4354
1260,C(#CN(c1ccccc1)c1ccccc1)c1nnco1,1.023,4.608794818,4.1153,3.0923
1261,C(#CN(c1ccccc1)c1ccccc1)c1cccnc1,0.9843,4.30756462,3.8592,2.8749
1262,C(#CN(c1ccccc1)c1ccccc1)c1cnc2ncccc2c1,0.8001,3.54836656,3.1811,2.381
1263,O=c1cc[nH]c2cc(C#CN(c3ccccc3)c3ccccc3)ccc12,0.8343,4.00143637,3.5939,2.7596
1264,C(#CN(c1ccccc1)c1ccccc1)c1c2ccoc2cc2ccoc12,1.1378,3.846875618,3.531,2.3932
1265,C(#CN(c1ccccc1)c1ccccc1)c1c2[nH]cnc2nc2nc[nH]c12,0.9332,3.962524068,3.5079,2.5747
1266,C(#CN(c1ccccc1)c1ccccc1)c1nc2cc3ncoc3nc2o1,0.8919,3.92796559,3.5801,2.6882
1267,C(#CN(c1ccccc1)c1ccccc1)c1ccc2c(c1)oc1ccccc12,0.8816,3.852590012,3.4844,2.6028
1268,C(#CN(c1ccccc1)c1ccccc1)c1ccc2c(c1)[nH]c1ccncc12,0.8757,3.889053288,3.5078,2.6321
1269,C(#CN(c1ccccc1)c1ccccc1)c1cncc2c1[SiH2:2]c1ccncc1-2,0.5239,3.682246648,3.1895,2.6656
1270,C(#Cc1cnc2oc3ncccc3c2c1)c1ccc(-c2ccccn2)nc1,1.1195,3.935312668,3.5838,2.4643
1271,C(#Cc1cccc2c1cnc1ccccc12)c1cnc2oc3ncccc3c2c1,1.1559,3.92388388,3.5292,2.3733
1272,C(#Cc1cnc2oc3ncccc3c2c1)c1ccc2c(c1)sc1ccccc12,1.0388,3.964428866,3.5517,2.5129
1273,CN(C)c1ccc2cc(C#Cc3nnco3)ccc2c1,1.0652,3.551631928,3.3075,2.2423
1274,CN(C)c1ccc2cc(C#Cc3nncn3C)ccc2c1,1.1278,3.714628214,3.4261,2.2983
1275,CN(C)c1ccc2cc(C#Cc3cncs3)ccc2c1,1.0936,3.467820816,3.2255,2.1319
1276,CN(C)c1ccc2cc(C#Cc3c(F)c(F)cc(F)c3F)ccc2c1,0.9995,3.469997728,3.2211,2.2216
1277,CN(C)c1ccc2cc(C#Cc3c(C#N)cc(C#N)cc3C#N)ccc2c1,0.669,2.63134238,2.4626,1.7936
1278,CN(C)c1ccc2cc(C#Cc3ccc(-c4ccccn4)cc3)ccc2c1,0.9207,3.349179112,3.0864,2.1657
1279,CN(C)c1ccc2cc(C#Cc3c4nc[nH]c4cc4[nH]cnc34)ccc2c1,1.0438,3.347546428,3.1037,2.0599
1280,CN(C)c1ccc2cc(C#Cc3c[nH]c4nc5occc5nc34)ccc2c1,0.5837,3.145909954,2.7497,2.166
1281,CN(C)c1ccc2cc(C#Cc3c4ncoc4cc4ncoc34)ccc2c1,0.9002,3.261014176,3.0111,2.1109
1282,CN(C)c1ccc2cc(C#Cc3nc4nc5ncoc5nc4o3)ccc2c1,0.7196,2.951892672,2.7419,2.0223
1283,CN(C)c1ccc2cc(C#Cc3ccc4c(c3)[nH]c3ccncc34)ccc2c1,0.9736,3.450677634,3.1777,2.2041
1284,CN(C)c1ccc2cc(C#Cc3ccc4c(c3)oc3ncccc34)ccc2c1,0.8622,3.282239068,3.0258,2.1636
1285,CN(C)c1ccc2cc(C#Cc3cccc4cc5ccccc5cc34)ccc2c1,1.093,3.003050104,2.7104,1.6174
1286,CC1c2ccccc2-c2ccc(C#Cc3ccc4cc(N(C)C)ccc4c3)cc21,1.0021,3.458024712,3.1828,2.1807
1287,CN(C)c1ccc2cc(C#Cc3ccc4c(c3)-c3cnccc3[SiH2:2]4)ccc2c1,0.8633,3.329586904,3.0572,2.1939
1288,CN(C)c1ccc2cc(C#Cc3c4ncsc4cc4ncsc34)ccc2c1,0.8506,3.207135604,2.9279,2.0773
1289,CN(C)c1cccc2c(C#Cc3ncncn3)cccc12,0.7325,3.293395742,2.851,2.1185
1290,CN(C)c1cccc2c(C#Cc3nncn3C)cccc12,1.0408,3.724424318,3.2591,2.2183
1291,CN(C)c1cccc2c(C#Cc3cnc4ccccc4c3)cccc12,0.9736,3.470269842,3.0866,2.113
1292,CN(C)c1cccc2c(C#Cc3ccc(C#N)c(C#N)c3C#N)cccc12,0.5584,2.83678845,2.4688,1.9104
1293,CN(C)c1cccc2c(C#Cc3c(C#N)cc(C#N)cc3C#N)cccc12,0.495,2.683588268,2.3031,1.8081
1294,CN(C)c1cccc2c(C#Cc3coc4nc5occc5nc34)cccc12,0.8133,3.354077164,2.9648,2.1515
1295,CN(C)c1cccc2c(C#Cc3ccc4c(c3)Cc3ccccc3-4)cccc12,1.046,3.541835824,3.1752,2.1292
1296,CN(C)c1cccc2c(C#Cc3cncc4c3[nH]c3ccncc34)cccc12,1.0122,3.68442356,3.2475,2.2353
1297,CN(C)c1cccc2c(C#Cc3cccc4cc5ccccc5cc34)cccc12,1.1845,3.165230048,2.829,1.6445
1298,CN(C)c1cccc2c(C#Cc3ccc4sc5ncccc5c4c3)cccc12,1.0655,3.671906316,3.2551,2.1896
1299,N#CC#Cc1cc2c3c(c1)CCCN3CCC2,1.2666,4.02048435,3.7885,2.5219
1300,C(#Cc1cc2c3c(c1)CCCN3CCC2)c1cccnc1,1.1013,3.738030018,3.5159,2.4146
1301,Cn1cnnc1C#Cc1cc2c3c(c1)CCCN3CCC2,1.2544,4.010144018,3.7998,2.5454
1302,CC(=O)c1ccc(C#Cc2cc3c4c(c2)CCCN4CCC3)cc1,0.856,3.214482682,3.0214,2.1654
1303,C(#Cc1cc2c3c(c1)CCCN3CCC2)c1ccc(-c2cccnc2)cc1,0.8969,3.453943002,3.2018,2.3049
1304,C(#Cc1ccc2c(c1)oc1ncccc12)c1cc2c3c(c1)CCCN3CCC2,0.805,3.262374746,3.0284,2.2234
1305,C(#Cc1cncc2c1[nH]c1ccncc12)c1cc2c3c(c1)CCCN3CCC2,0.9402,3.556802094,3.2914,2.3512
1306,C(#Cc1ccc2c(c1)-c1cnccc1[SiH2:2]2)c1cc2c3c(c1)CCCN3CCC2,0.7436,3.293123628,3.013,2.2694
1307,C(#Cc1ccc2cnc3ccccc3c2c1)c1ccnnc1,0.7337,3.85721595,3.1173,2.3836
1308,C(#Cc1cncs1)c1ccc2cnc3ccccc3c2c1,1.2656,3.811228684,3.5236,2.258
1309,C(#Cc1nccc2[nH]ccc12)c1ccc2cnc3ccccc3c2c1,1.0598,3.675715912,3.3549,2.2951
1310,CC(=O)c1ccc(C#Cc2ccc3cnc4ccccc4c3c2)cc1,1.1215,3.72251952,3.4241,2.3026
1311,C(#Cc1cccc2nccnc12)c1ccc2cnc3ccccc3c2c1,0.9908,3.477889034,3.0997,2.1089
1312,O=Cc1ccc(C=O)c(C#Cc2ccc3cnc4ccccc4c3c2)c1,0.7009,3.388363528,2.9893,2.2884
1313,C(#Cc1c[nH]c2nc3occc3nc12)c1ccc2cnc3ccccc3c2c1,0.8998,3.65857273,3.1998,2.3
1314,O=C(c1ccc(C#Cc2ccc3cnc4ccccc4c3c2)cc1)C(F)(F)F,0.9935,3.480065946,3.2107,2.2172
1315,C(#Cc1cccc2cc3ccccc3cc12)c1ccc2cnc3ccccc3c2c1,1.1842,3.127406202,2.8166,1.6324
1316,CC1c2ccccc2-c2ccc(C#Cc3ccc4cnc5ccccc5c4c3)cc21,1.0356,3.616667174,3.309,2.2734
1317,C(#Cc1ccnc2c1ccc1cccnc12)c1nccc2[nH]ccc12,1.0647,3.72115895,3.3612,2.2965
1318,C(#Cc1ccnc2c1ccc1cccnc12)c1cnc2cnccc2c1,1.0473,3.699117716,3.3253,2.278
1319,Fc1ccc(C#Cc2ccnc3c2ccc2cccnc23)c(F)c1F,1.1308,3.945653,3.5392,2.4084
1320,C(#Cc1ccnc2c1ccc1cccnc12)c1cncc2c1[SiH2:2]c1ccncc1-2,1.0411,3.883611008,3.4456,2.4045
1321,C(#Cc1ccnc2c1ccc1cccnc12)c1ccc2sc3ncccc3c2c1,1.1053,3.857488064,3.4865,2.3812
1322,CC1c2ccccc2-c2ccc(C#Cc3nnco3)cc21,1.266,3.965517322,3.7189,2.4529
1323,CC1c2ccccc2-c2ccc(C#Cc3ccnnc3)cc21,0.8355,3.7687789,3.2113,2.3758
1324,CC1c2ccccc2-c2ccc(C#Cc3nncs3)cc21,1.1655,3.771772154,3.5067,2.3412
1325,CC1c2ccccc2-c2ccc(C#Cc3cncc4nccnc34)cc21,0.7365,3.087949672,2.7223,1.9858
1326,CC1c2ccccc2-c2ccc(C#Cc3ccnc4cnncc34)cc21,0.8219,3.436527706,3.0055,2.1836
1327,CC1c2ccccc2-c2ccc(C#Cc3ccc(-c4ccccn4)nc3)cc21,1.0309,3.606598956,3.312,2.2811
1328,CC1c2ccccc2-c2ccc(C#Cc3c4ccoc4cc4ccoc34)cc21,1.1418,3.569863566,3.3142,2.1724
1329,CC1c2ccccc2-c2ccc(C#Cc3ccc4c(c3)oc3ccccc34)cc21,1.0553,3.68442356,3.3844,2.3291
1330,CC1c2ccccc2-c2ccc(C#Cc3ccc4c(c3)[nH]c3cnccc34)cc21,1.042,3.681158192,3.3817,2.3397
1331,CC1c2ccccc2-c2ccc(C#Cc3cccc4c3cnc3ccccc34)cc21,1.0501,3.62455848,3.2825,2.2324
1332,Cn1c2ccccc2c2ccc(C#CC#N)cc21,0.8158,3.939122264,3.4173,2.6015
1333,Cn1c2ccccc2c2ccc(C#Cc3nnco3)cc21,0.8854,3.898577278,3.3995,2.5141
1334,Cn1c2ccccc2c2ccc(C#Cc3nncs3)cc21,0.8745,3.71707724,3.2593,2.3848
1335,Cn1c2ccccc2c2ccc(C#Cc3cnc4ncccc4c3)cc21,0.933,3.555713638,3.2324,2.2994
1336,Cn1c2ccccc2c2ccc(C#Cc3cccc4nccnc34)cc21,0.8202,3.26128629,2.8841,2.0639
1337,Cn1cnc2c(C#Cc3ccc4c5ccccc5n(C)c4c3)cccc21,1.1146,3.791092248,3.4881,2.3735
1338,Cn1c2ccccc2c2ccc(C#Cc3ccc4c(=O)cc[nH]c4c3)cc21,0.9772,3.80007201,3.4238,2.4466
1339,Cn1c2ccccc2c2ccc(C#Cc3ccc(-c4ccccn4)cc3)cc21,1.0169,3.648232398,3.3474,2.3305
1340,Cn1c2ccccc2c2ccc(C#Cc3ccc(-c4cnccn4)cc3)cc21,0.9313,3.519522476,3.2252,2.2939
1341,Cn1c2ccccc2c2ccc(C#Cc3c4[nH]cnc4nc4nc[nH]c34)cc21,1.0707,3.69258698,3.3968,2.3261
1342,Cn1c2ccccc2c2ccc(C#Cc3cnc4oc5ncccc5c4c3)cc21,0.8892,3.813133482,3.4047,2.5155
1343,Cn1c2ccccc2c2ccc(C#Cc3ccc(C(=O)C(F)(F)F)cc3)cc21,0.7525,3.257748808,2.9231,2.1706
1344,Cn1c2ccccc2c2ccc(C#Cc3cncc4c3[SiH2:2]c3ccncc3-4)cc21,0.9087,3.736669448,3.3324,2.4237
1345,Cc1cccc2c1[nH]c1ccc(C#Cc3nccc4[nH]ccc34)cc12,1.1218,3.908101268,3.5826,2.4608
1346,Cc1cccc2c1[nH]c1ccc(C#Cc3cccc4ocnc34)cc12,1.0759,3.882794666,3.5619,2.486
1347,Cc1cccc2c1[nH]c1ccc(C#Cc3cccc4ncncc34)cc12,0.909,3.449317064,3.0994,2.1904
1348,Cc1cccc2c1[nH]c1ccc(C#Cc3cccc(C(F)(F)F)c3)cc12,1.1109,4.052593802,3.7192,2.6083
1349,Cc1cccc2c1[nH]c1ccc(C#Cc3coc4nc5occc5nc34)cc12,0.6483,3.450949748,3.0235,2.3752
1350,Cc1cccc2c1[nH]c1ccc(C#Cc3c(F)c(F)c(F)c(F)c3F)cc12,1.0694,3.967694234,3.6506,2.5812
1351,Cc1cccc2c1[nH]c1ccc(C#Cc3ccc4c(c3)[nH]c3cnccc34)cc12,0.9583,3.744832868,3.4298,2.4715
1352,Cc1cccc2c1[nH]c1ccc(C#Cc3ccc4c(c3)oc3ncccc34)cc12,0.9237,3.629456532,3.333,2.4093
1353,Cc1cccc2c1[nH]c1ccc(C#Cc3cnc4oc5ncccc5c4c3)cc12,0.6789,3.735036764,3.333,2.6541
1354,Cc1cccc2c1[nH]c1ccc(C#Cc3ccnc4c3ccc3cccnc34)cc12,0.9849,3.706736908,3.3535,2.3686
1355,Cc1cccc2c1[nH]c1ccc(C#Cc3ccc4c(c3)-c3cnccc3[SiH2:2]4)cc12,0.9064,3.70211097,3.3719,2.4655
1356,Cc1cccc2c1[nH]c1ccc(C#Cc3ccc4c(c3)sc3ccccc34)cc12,1.0017,3.773404838,3.4534,2.4517
1357,C(#Cc1cncs1)c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.3582,3.9728644,3.6942,2.336
1358,C(#Cc1nncs1)c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.2346,4.068648528,3.6954,2.4608
1359,N#Cc1ccc(C#Cc2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1,1.2456,3.94157129,3.6538,2.4082
1360,C(#Cc1cnc2ncccc2c1)c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.1849,3.869733194,3.5603,2.3754
1361,C(#Cc1cccc2nccnc12)c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.0394,3.586190406,3.1899,2.1505
1362,C(#Cc1ccc2c(c1)-c1cnccc1[SiH2:2]2)c1ccc(-c2ccccn2)cc1,1.1321,3.804425834,3.498,2.3659
1363,CS(=O)(=O)c1ccc(C#Cc2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1,1.2355,4.064294704,3.7287,2.4932
1364,O=C(c1ccc(C#Cc2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1)C(F)(F)F,1.0966,3.63408247,3.3803,2.2837
1365,C(#Cc1ccc2c(c1)-c1cccnc1[SiH2:2]2)c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.2048,3.967694234,3.6414,2.4366
1366,C(#Cc1ccc2c(c1)-c1ncccc1[SiH2:2]2)c1cnoc1,1.3434,4.30892519,3.977,2.6336
1367,FC(F)(F)C#Cc1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.2706,4.672741608,4.1105,2.8399
1368,C(#Cc1ccc2c(c1)-c1ncccc1[SiH2:2]2)c1cncnc1,1.312,4.199535362,3.87,2.558
1369,C(#Cc1cnc2ccccc2c1)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.2609,3.901570532,3.6093,2.3484
1370,C(#Cc1ccnc2cnncc12)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,0.6705,3.798983554,2.9769,2.3064
1371,C(#Cc1cnc2nccnc2n1)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,0.4126,3.529862808,2.7039,2.2913
1372,O=c1cc[nH]c2cc(C#Cc3ccc4c(c3)-c3ncccc3[SiH2:2]4)ccc12,0.9538,3.941027062,3.4567,2.5029
1373,Fc1cc(F)c(F)c(C#Cc2ccc3c(c2)-c2ncccc2[SiH2:2]3)c1F,1.3031,4.155725008,3.8365,2.5334
1374,CS(=O)(=O)c1ccc(C#Cc2ccc3c(c2)-c2ncccc2[SiH2:2]3)cc1,1.2617,4.086880166,3.7634,2.5017
1375,C(#Cc1ccc2c(c1)-c1ncccc1[SiH2:2]2)c1ccc(-c2cnccn2)cc1,1.1132,3.768506786,3.4644,2.3512
1376,C(#Cc1c2nc[nH]c2cc2[nH]cnc12)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.1536,3.611769122,3.3397,2.1861
1377,C(#Cc1c2[nH]cnc2nc2nc[nH]c12)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.1164,3.775309636,3.4702,2.3538
1378,C(#Cc1nc2nc3ocnc3nc2o1)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.1421,3.62727962,3.3798,2.2377
1379,C(#Cc1nc2nc3ncoc3nc2o1)c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.1047,3.71571667,3.4342,2.3295
1380,CC1c2ccccc2-c2ccc(C#Cc3ccc4c(c3)-c3ncccc3[SiH2:2]4)cc21,1.0833,3.750819376,3.441,2.3577
1381,C(#Cc1nnco1)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.2424,4.231916928,3.8074,2.565
1382,C(#Cc1nnn[nH]1)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.1867,4.286339728,3.8252,2.6385
1383,C(#Cc1ccc2c(c1)-c1cccnc1[SiH2:2]2)c1ccnnc1,0.6603,4.069736984,3.1606,2.5003
1384,C(#Cc1nccc2[nH]ccc12)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.1154,3.826467068,3.4976,2.3822
1385,C(#Cc1cccc2ocnc12)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.252,3.990007582,3.6829,2.4309
1386,C(#Cc1cccc2ccccc12)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.2398,3.73748579,3.4344,2.1946
1387,Fc1ccc(C#Cc2ccc3c(c2)-c2cccnc2[SiH2:2]3)c(F)c1F,1.2892,4.146473132,3.8201,2.5309
1388,C(#Cc1cnc2oc3ncccc3c2c1)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.1415,4.122254986,3.6928,2.5513
1389,O=[SH](=O)C#Cc1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.2616,4.646618664,4.0951,2.8335
1390,C(#Cc1ccc2c(c1)-c1ccncc1[SiH2:2]2)c1cccnc1,1.3137,4.178038356,3.8628,2.5491
1391,Cn1cnnc1C#Cc1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.2701,4.203072844,3.8743,2.6042
1392,C(#Cc1cncs1)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.385,4.003341168,3.7306,2.3456
1393,C(#Cc1ncns1)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.333,4.06538316,3.7715,2.4385
1394,N#Cc1ccc(C#Cc2ccc3c(c2)-c2ccncc2[SiH2:2]3)cc1,1.2966,3.979123022,3.7164,2.4198
1395,CC(=O)c1ccc(C#Cc2ccc3c(c2)-c2ccncc2[SiH2:2]3)cc1,1.1229,3.909189724,3.5206,2.3977
1396,C(#Cc1cnc2ncccc2c1)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.2078,3.899665734,3.593,2.3852
1397,Cn1cnc2c(C#Cc3ccc4c(c3)-c3ccncc3[SiH2:2]4)cccc21,1.1508,3.878168728,3.5548,2.404
1398,N#Cc1cc(C#N)c(C#Cc2ccc3c(c2)-c2ccncc2[SiH2:2]3)c(C#N)c1,1.0403,3.558162664,3.2453,2.205
1399,C(#Cc1ccc2c(c1)-c1ccncc1[SiH2:2]2)c1ccc(-c2ncccn2)cc1,1.1493,3.792997046,3.5012,2.3519
1400,C(#Cc1c2ncoc2cc2ncoc12)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.2532,3.85313424,3.5915,2.3383
1401,CC1c2ccccc2-c2ccc(C#Cc3ccc4c(c3)-c3ccncc3[SiH2:2]4)cc21,1.0674,3.732587738,3.4237,2.3563
1402,C(#CN1c2ccccc2Oc2ccccc21)c1cnccn1,0.6761,3.612041236,3.2396,2.5635
1403,Cn1cnnc1C#CN1c2ccccc2Oc2ccccc21,0.4531,4.360898964,3.4998,3.0467
1404,C(#CN1c2ccccc2Oc2ccccc21)c1nncs1,0.7973,3.699117716,3.3397,2.5424
1405,N#Cc1ccc(C#CN2c3ccccc3Oc3ccccc32)cc1,0.7531,3.494487988,3.1871,2.434
1406,C(#CN1c2ccccc2Oc2ccccc21)c1ccc(-c2ncccn2)cc1,0.6511,3.299654364,3.0006,2.3495
1407,C(#CN1c2ccccc2Oc2ccccc21)c1c2nc[nH]c2cc2[nH]cnc12,0.8516,3.447140152,3.1164,2.2648
1408,C(#CN1c2ccccc2Oc2ccccc21)c1nc2nc3nc[nH]c3nc2[nH]1,0.7352,3.403329798,3.104,2.3688
1409,Fc1c(F)c(F)c(C#CN2c3ccccc3Oc3ccccc32)c(F)c1F,0.7851,3.822657472,3.4535,2.6684
1410,C(#CN1c2ccccc2Oc2ccccc21)c1ccc2c(c1)[nH]c1cnccc12,0.6683,3.539114684,3.1948,2.5265
1411,C(#CN1c2ccccc2Oc2ccccc21)c1ccc2c(c1)[nH]c1ncccc12,0.6929,3.527141668,3.189,2.4961
1412,C(#CN1c2ccccc2Oc2ccccc21)c1ccnc2c1ccc1cccnc12,0.6968,3.498841812,3.1051,2.4083
1413,C(#CN1c2ccccc2Oc2ccccc21)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,0.6509,3.532583948,3.1693,2.5184
1414,N#CC#Cc1ccc2c(c1)sc1ccccc12,1.0017,4.14157508,3.6075,2.6058
1415,Cn1cnnc1C#Cc1ccc2c(c1)sc1ccccc12,1.1955,4.075179264,3.751,2.5555
1416,C(#Cc1ncns1)c1ccc2c(c1)sc1ccccc12,1.0519,3.80143258,3.4168,2.3649
1417,O=C1C=C(C#Cc2ccc3c(c2)sc2ccccc23)C(=O)N1,1.044,3.247136362,2.9244,1.8804
1418,N#Cc1ccc(C#Cc2ccc3c(c2)sc2ccccc23)cc1C#N,0.9592,3.534488746,3.2344,2.2752
1419,C(#Cc1cccc2ccccc12)c1ccc2c(c1)sc1ccccc12,1.1904,3.657484274,3.3631,2.1727
1420,C(#Cc1cncc2nccnc12)c1ccc2c(c1)sc1ccccc12,0.8004,3.222373988,2.8444,2.044
1421,C(#Cc1c2[nH]cnc2nc2nc[nH]c12)c1ccc2c(c1)sc1ccccc12,1.0896,3.698845602,3.4088,2.3192
1422,C(#Cc1ccc2c(c1)sc1ccccc12)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.1072,3.81231714,3.496,2.3888
1423,C(#Cc1ccc2sc3ncccc3c2c1)c1ccc2c(c1)sc1ccccc12,1.1137,3.894223454,3.5707,2.457
1424,C(#Cc1cnccn1)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.1234,4.084703254,3.6273,2.5039
1425,O=C1C=C(C#Cc2cnc3c(c2)-c2cccnc2[SiH2:2]3)C(=O)N1,1.1862,3.47217464,3.1548,1.9686
1426,CC(=O)c1ccc(C#Cc2cnc3c(c2)-c2cccnc2[SiH2:2]3)cc1,1.1158,3.88986963,3.5025,2.3867
1427,N#Cc1ccc(C#Cc2cnc3c(c2)-c2cccnc2[SiH2:2]3)cc1C#N,1.0934,3.762248164,3.4424,2.349
1428,C(#Cc1cncc2ccccc12)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.2474,3.770955812,3.4571,2.2097
1429,C(#Cc1cccc2ncncc12)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.2138,3.76469719,3.4364,2.2226
1430,C(#Cc1ccnc2ccncc12)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.2141,3.819936332,3.4906,2.2765
1431,O=[SH](=O)c1cccc(C#Cc2cnc3c(c2)-c2cccnc2[SiH2:2]3)c1,1.1701,4.127697266,3.689,2.5189
1432,N#Cc1cc(C#N)c(C#Cc2cnc3c(c2)-c2cccnc2[SiH2:2]3)c(C#N)c1,0.8976,3.441697872,3.0957,2.1981
1433,C(#Cc1ccc2c(c1)oc1ncccc12)c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.1182,3.801704694,3.4976,2.3794
1434,C(#Cc1cnc2c(c1)-c1cccnc1[SiH2:2]2)c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.2032,3.973952856,3.6344,2.4312
1435,C(#Cc1cnc2c(c1)[SiH2:2]c1cccnc1-2)c1cncnc1,1.2124,3.972048058,3.66,2.4476
1436,O=C1C=C(C#Cc2cnc3c(c2)[SiH2:2]c2cccnc2-3)C(=O)N1,1.2086,3.376390512,3.1177,1.9091
